id,priority,creationDate,expirationDate,targetPort,sequence,content
799d1152-2f00-4f35-9564-7dca9ffb4fb8,0,2026-05-06T00:42:37.381363700Z,2026-05-07T00:42:37.381363700Z,e52a1554-2d11-401d-beab-1ba0a96a16de,396,Atraso na entrega
89b32f6c-3d9a-4c10-9d05-b0e57b8dd58d,1,2026-05-06T00:43:37.381363700Z,2026-05-07T00:43:37.381363700Z,3e097eeb-1208-4685-ac73-b0edb2c6064f,397,Rota alterada
de48cc03-7f72-4733-b4c0-c2be290208c5,2,2026-05-06T00:44:37.381363700Z,2026-05-07T00:44:37.381363700Z,52e80e16-15b5-4cc5-870f-a5d526684451,398,Parada não programada
c1716b7b-3230-416d-8868-c1b568968552,3,2026-05-06T00:45:37.381363700Z,2026-05-07T00:45:37.381363700Z,43b6c459-f30e-4ebf-a6a9-a5731af91bcb,399,Documento fiscal emitido
282f08b2-1595-4824-a584-ad9ff0a3c499,4,2026-05-06T00:46:37.381363700Z,2026-05-07T00:46:37.381363700Z,0a464ac4-7d11-4248-b4df-1e96456854e2,400,Carga danificada
b381048d-8c1c-4ff1-b9bc-e914d6470281,0,2026-05-06T00:47:37.381363700Z,2026-05-07T00:47:37.381363700Z,29b6345d-5404-4d46-bd7b-748645d8dbe7,401,Início de viagem
b5801f89-7d13-4ed3-b665-d176f347804b,1,2026-05-06T00:48:37.381363700Z,2026-05-07T00:48:37.381363700Z,3b6390f3-edf4-48e0-8243-0e57316647b4,402,Fim de viagem
44798479-986b-40bc-bb59-6fa34b4efce5,2,2026-05-06T00:49:37.381363700Z,2026-05-07T00:49:37.381363700Z,033b9616-4b01-484a-a7c1-596b3d709771,403,Cliente recusou produto
b58389f1-f78d-41f3-b282-fad7ae0ae997,3,2026-05-06T00:50:37.381363700Z,2026-05-07T00:50:37.381363700Z,2a395e51-2941-4616-aea3-3fb50c03e4f3,404,Veículo apresentou falha mecânica
395acc84-5dfc-490e-95e1-d6083b34c413,4,2026-05-06T00:51:37.381363700Z,2026-05-07T00:51:37.381363700Z,fcde0849-9231-4cdf-804b-8443b73708a2,405,Entrega realizada com sucesso
c00062a2-4280-4e53-b0ef-ceb206c8fc64,0,2026-05-06T00:52:37.381363700Z,2026-05-07T00:52:37.381363700Z,bc259d1d-fc18-4090-bae2-bf75edb24e9c,406,Atraso na entrega
4c4bb3cd-1e96-46f6-a0b6-d7a526c28853,1,2026-05-06T00:53:37.381363700Z,2026-05-07T00:53:37.381363700Z,c41c3df6-dbf4-4067-9b06-73df2a3c92dc,407,Rota alterada
8d63900f-9d59-40df-a958-11bb3d52619a,2,2026-05-06T00:54:37.381363700Z,2026-05-07T00:54:37.381363700Z,426f1ca0-2be1-4f93-a806-6bba33d8de30,408,Parada não programada
48abaadd-162f-4936-bcbc-6af9411a3b19,3,2026-05-06T00:55:37.381363700Z,2026-05-07T00:55:37.381363700Z,a1765f5c-78e7-433a-8f85-a36d7caad3d5,409,Documento fiscal emitido
a73412b8-b82d-4216-ae71-5e549db55d7f,4,2026-05-06T00:56:37.381363700Z,2026-05-07T00:56:37.381363700Z,c1b3ca48-6830-47a5-90c7-4e43fe906938,410,Carga danificada
875d75ba-7a0b-45bf-8d8e-6e413c236674,0,2026-05-06T00:57:37.381363700Z,2026-05-07T00:57:37.381363700Z,7404cf3b-4469-4d3c-9ad3-0f5effdbfb45,411,Início de viagem
d4ffca35-cb59-468b-a9f6-10e842ba26d0,1,2026-05-06T00:58:37.381363700Z,2026-05-07T00:58:37.381363700Z,2f2d1092-b0ae-4760-a2b3-248566c16ff8,412,Fim de viagem
d9293482-0161-4d4e-a77d-948929f961ec,2,2026-05-06T00:59:37.381363700Z,2026-05-07T00:59:37.381363700Z,35f79a7c-0242-44c6-b0f1-7ad8d3e0514e,413,Cliente recusou produto
c1e1f236-e970-478a-acab-4f3013b1e70c,3,2026-05-06T01:00:37.381363700Z,2026-05-07T01:00:37.381363700Z,e3629891-ca61-4a91-a91c-7361931652de,414,Veículo apresentou falha mecânica
8cf2a79d-1f7e-43d1-910e-45adff3b0304,4,2026-05-06T01:01:37.381363700Z,2026-05-07T01:01:37.381363700Z,292bde4d-c382-465a-9231-c83f488c3a9b,415,Entrega realizada com sucesso
22900c72-a9d7-4847-813f-39ec858bb0e3,0,2026-05-06T01:02:37.381363700Z,2026-05-07T01:02:37.381363700Z,acb889cf-d835-48f1-abca-bb8863c2ad8e,416,Atraso na entrega
4162cd4e-168a-4ed6-991a-33cae151a2d3,1,2026-05-06T01:03:37.381363700Z,2026-05-07T01:03:37.381363700Z,0a45aefe-395a-40ef-8b04-e980f57deba4,417,Rota alterada
ca369ef7-56c8-42f3-ac89-adc5817c78c1,2,2026-05-06T01:04:37.381363700Z,2026-05-07T01:04:37.381363700Z,c6b287a3-8ccb-4cf9-a818-74dc232f6b17,418,Parada não programada
a4d5a069-2546-4ee6-91e5-a073e43d7f1d,3,2026-05-06T01:05:37.381363700Z,2026-05-07T01:05:37.381363700Z,b77bb04a-b361-424d-9496-afaca9af66de,419,Documento fiscal emitido
5d9ac57c-ea23-4359-83a4-f2cc4664d53c,4,2026-05-06T01:06:37.381363700Z,2026-05-07T01:06:37.381363700Z,178be937-0732-451d-9352-70cbe4ae94a4,420,Carga danificada
9fe17198-317f-4c04-bcc1-763ef895787b,0,2026-05-06T01:07:37.381363700Z,2026-05-07T01:07:37.381363700Z,ed5833e4-8f69-4740-a344-0f60ad491698,421,Início de viagem
b43007da-68c3-4ed9-8abf-81f27d601b24,1,2026-05-06T01:08:37.381363700Z,2026-05-07T01:08:37.381363700Z,4ebe6dd5-7ec8-4169-9568-cb11ea07f0fe,422,Fim de viagem
f071ff2b-bff9-4944-a621-f73dbd8ae854,2,2026-05-06T01:09:37.381363700Z,2026-05-07T01:09:37.381363700Z,880528a4-592f-46d1-a338-1e3b47dfb294,423,Cliente recusou produto
91562e42-191a-4630-8d7f-7c227bc5a905,3,2026-05-06T01:10:37.381363700Z,2026-05-07T01:10:37.381363700Z,2df20944-37e9-4b18-ae1c-a6000974b110,424,Veículo apresentou falha mecânica
e7816e4e-ce47-42e4-8a46-5e699ced7b4d,4,2026-05-06T01:11:37.381363700Z,2026-05-07T01:11:37.381363700Z,8a22243f-eab5-4eff-8ace-9f65c7158572,425,Entrega realizada com sucesso
737545db-e967-428d-af1f-d2a0eecb600b,0,2026-05-06T01:12:37.381363700Z,2026-05-07T01:12:37.381363700Z,f0c40bee-d537-47a6-b82f-1929b0c8a15d,426,Atraso na entrega
040e6a18-592f-4560-85f5-9c8ecbd42a8a,1,2026-05-06T01:13:37.381363700Z,2026-05-07T01:13:37.381363700Z,57d9375d-6939-475e-ad06-028f259bb939,427,Rota alterada
ffb09336-6171-494a-9d3b-fcccb0aea5d8,2,2026-05-06T01:14:37.381363700Z,2026-05-07T01:14:37.381363700Z,6f68aa49-968d-4d93-94e1-671ad047a427,428,Parada não programada
99b4a575-9225-4325-86be-53317f533b67,3,2026-05-06T01:15:37.381363700Z,2026-05-07T01:15:37.381363700Z,698080cf-6761-4df0-b8dd-2ec65b97f268,429,Documento fiscal emitido
bd6da79c-ab5f-4386-86ea-f2d6b2e56269,4,2026-05-06T01:16:37.381363700Z,2026-05-07T01:16:37.381363700Z,1e00926e-1e0a-4e56-9a82-02ca7067f1e4,430,Carga danificada
fef3f80e-7915-4e7b-a408-3394769a0c3e,0,2026-05-06T01:17:37.381363700Z,2026-05-07T01:17:37.381363700Z,94646d84-346e-4227-9e1d-9c10c4c362d2,431,Início de viagem
5c9248dc-7d5a-4b3f-aaad-b7d2aeae61dc,1,2026-05-06T01:18:37.381363700Z,2026-05-07T01:18:37.381363700Z,dd5b69ea-89af-415a-b3d8-3002579b4931,432,Fim de viagem
ecdc41c1-ebcf-4a0c-b4fc-31f556021b4a,2,2026-05-06T01:19:37.381363700Z,2026-05-07T01:19:37.381363700Z,1921cdd8-98f5-4118-a960-e98a6ac31139,433,Cliente recusou produto
5198e344-ff9d-409a-a69f-fac47e186165,3,2026-05-06T01:20:37.381363700Z,2026-05-07T01:20:37.381363700Z,b60ac1a6-d7cc-42fe-8168-8cafb7df642f,434,Veículo apresentou falha mecânica
560dcffe-687a-468b-b8b6-5b744c1654e8,4,2026-05-06T01:21:37.381363700Z,2026-05-07T01:21:37.381363700Z,7c7bd6f2-e50a-4f6d-a8d0-264135da4a90,435,Entrega realizada com sucesso
4e10cf4a-9427-4594-84f8-f3dc444f8a12,0,2026-05-06T01:22:37.381363700Z,2026-05-07T01:22:37.381363700Z,da68dd01-78a9-4ed6-bb88-0547a2b77077,436,Atraso na entrega
ed88ab81-0d83-4bf4-b383-9515d8ae8d54,1,2026-05-06T01:23:37.381363700Z,2026-05-07T01:23:37.381363700Z,871c6651-9801-4625-b822-ed29a11ccd27,437,Rota alterada
7d31fe57-33c8-4901-89fb-ebbbdd80e01c,2,2026-05-06T01:24:37.381363700Z,2026-05-07T01:24:37.381363700Z,52df4031-caca-479d-8abc-55c8fada547c,438,Parada não programada
6de4f6cd-e817-4d8b-993d-00b0c5d2e086,3,2026-05-06T01:25:37.381363700Z,2026-05-07T01:25:37.381363700Z,74606cea-908e-4d59-b2fb-f73388528b5b,439,Documento fiscal emitido
138c504f-3216-428d-a21a-3525735f4ec0,4,2026-05-06T01:26:37.381363700Z,2026-05-07T01:26:37.381363700Z,ff01444d-1977-4838-96c3-b8b741ad364f,440,Carga danificada
c19c4579-dfea-4f21-bb5a-3b01f83e2ee6,0,2026-05-06T01:27:37.381363700Z,2026-05-07T01:27:37.381363700Z,1040c8f5-5b16-447e-af14-a89bd4b2fe64,441,Início de viagem
7e1b34cc-03f3-481a-bc25-11b072aba09f,1,2026-05-06T01:28:37.381363700Z,2026-05-07T01:28:37.381363700Z,8bd14570-f464-41b4-ab19-447f6a8ee97c,442,Fim de viagem
7d0db4c2-881e-4725-b550-68c3f710d5d4,2,2026-05-06T01:29:37.381363700Z,2026-05-07T01:29:37.381363700Z,785926fe-2470-405d-96af-cc642eca59bc,443,Cliente recusou produto
a808f484-0a7b-4303-9036-b4a780bf5a23,3,2026-05-06T01:30:37.381363700Z,2026-05-07T01:30:37.381363700Z,02158351-b28b-45da-bbb9-fe71ff16f1cf,444,Veículo apresentou falha mecânica
a6bfd820-ce7b-4ed3-8929-d5bbdfa79c1a,4,2026-05-06T01:31:37.381363700Z,2026-05-07T01:31:37.381363700Z,95e7ac0f-baf1-4dbf-8b48-42eb24b58e64,445,Entrega realizada com sucesso
8e518a5f-0a2a-4926-a959-22e5a463a9c6,0,2026-05-06T01:32:37.381363700Z,2026-05-07T01:32:37.381363700Z,6f5d4d2c-5de0-41c0-99cb-b9c5083c6329,446,Atraso na entrega
39f22ab3-6d15-411c-b1e2-6b15d34bcb9d,1,2026-05-06T01:33:37.381363700Z,2026-05-07T01:33:37.381363700Z,bb4623e2-feeb-431f-9e22-396d9184fcb0,447,Rota alterada
db6dc2e6-900c-4ae5-a9c1-a1193415187e,2,2026-05-06T01:34:37.381363700Z,2026-05-07T01:34:37.381363700Z,6446692d-5270-4d72-9d89-ee4ae29ee625,448,Parada não programada
9957f013-ece7-4269-8a14-7af88dfbef7a,3,2026-05-06T01:35:37.381363700Z,2026-05-07T01:35:37.381363700Z,56d0220d-722b-4ffd-9504-e2606058c8cc,449,Documento fiscal emitido
d2da70ae-2890-42f3-a5d0-bdfd83b4d7c2,4,2026-05-06T01:36:37.381363700Z,2026-05-07T01:36:37.381363700Z,98ea010c-86d4-4ce0-bc1e-9bb57ef0fb26,450,Carga danificada
ad26e23b-accc-4f7e-9d34-d45f47a48957,0,2026-05-06T01:37:37.381363700Z,2026-05-07T01:37:37.381363700Z,aa430e02-3402-4483-bb88-edf4afb365ea,451,Início de viagem
24443ad7-3e55-486b-b66f-cf220621bbb6,1,2026-05-06T01:38:37.381363700Z,2026-05-07T01:38:37.381363700Z,68617fe4-1df4-47de-b8d0-8436d6f58e71,452,Fim de viagem
7cfa57be-810f-44c5-88fd-261fbb14cef4,2,2026-05-06T01:39:37.381363700Z,2026-05-07T01:39:37.381363700Z,3abda7ed-1a19-43f6-b6b2-e2ea94ceec3c,453,Cliente recusou produto
0fef8435-28f4-4856-a193-f630780def5d,3,2026-05-06T01:40:37.381363700Z,2026-05-07T01:40:37.381363700Z,308f7295-6bbb-433d-a8e0-f20272159f2b,454,Veículo apresentou falha mecânica
c394274e-13d0-4675-9cc1-b9926f632f75,4,2026-05-06T01:41:37.381363700Z,2026-05-07T01:41:37.381363700Z,c4d6a15f-d052-4ef9-85b4-7bf56000b689,455,Entrega realizada com sucesso
c94601e9-f99b-4d68-9576-591815a83f01,0,2026-05-06T01:42:37.381363700Z,2026-05-07T01:42:37.381363700Z,013d13c5-88f5-4a9b-b5ac-4ffc983653d2,456,Atraso na entrega
7e2c78a0-6e93-416c-b870-69444ca50157,1,2026-05-06T01:43:37.381363700Z,2026-05-07T01:43:37.381363700Z,f0c54922-b54f-4ace-8f8f-7171917af34f,457,Rota alterada
029aa495-bba7-49bd-8529-51960598e4c4,2,2026-05-06T01:44:37.381363700Z,2026-05-07T01:44:37.381363700Z,20265aae-e6cc-4508-a74a-025d1cc316f2,458,Parada não programada
a6ebe736-0cb7-406a-89dc-030dc509d1eb,3,2026-05-06T01:45:37.381363700Z,2026-05-07T01:45:37.381363700Z,a91c4150-7b7d-4142-bbb6-6867614fe6fc,459,Documento fiscal emitido
f3eeeae7-8873-44dd-982b-19b4a5e5f593,4,2026-05-06T01:46:37.381363700Z,2026-05-07T01:46:37.381363700Z,f0064922-8e7f-4337-bcb4-ee2042b9a65f,460,Carga danificada
8dad39f3-d454-40d8-a2bc-2830462778b8,0,2026-05-06T01:47:37.381363700Z,2026-05-07T01:47:37.381363700Z,baaa495a-3248-45b6-9c39-d500c09703a6,461,Início de viagem
465b37a5-8407-4992-b670-95ed1a598572,1,2026-05-06T01:48:37.381363700Z,2026-05-07T01:48:37.381363700Z,49d7b8de-ff98-452b-bab0-5cd54f5ed0eb,462,Fim de viagem
130da780-fa99-491d-9699-09f0ff12aeac,2,2026-05-06T01:49:37.381363700Z,2026-05-07T01:49:37.381363700Z,5970935c-ae67-4089-a2de-3259144a5869,463,Cliente recusou produto
75145686-4eae-4353-b81d-d17ffbefb3d7,3,2026-05-06T01:50:37.381363700Z,2026-05-07T01:50:37.381363700Z,40077b8e-0378-4b2d-8d19-c6c6f0585fc4,464,Veículo apresentou falha mecânica
f7aab77c-bfae-4af1-9d5d-e96b4bcb8d25,4,2026-05-06T01:51:37.381363700Z,2026-05-07T01:51:37.381363700Z,e6892fab-893a-430f-b034-6991da039dbb,465,Entrega realizada com sucesso
d77a7612-e583-440d-b5a7-591912419440,0,2026-05-06T01:52:37.381363700Z,2026-05-07T01:52:37.381363700Z,8293f58f-14e6-48ee-be3b-c8e8f3581350,466,Atraso na entrega
8ab42c10-41a1-4c1c-9073-50106fd728df,1,2026-05-06T01:53:37.381363700Z,2026-05-07T01:53:37.381363700Z,97b3ece4-2cb7-47b1-84be-7aea30220243,467,Rota alterada
ff756da8-3da8-4192-b557-c0cb00f0e567,2,2026-05-06T01:54:37.381363700Z,2026-05-07T01:54:37.381363700Z,017e8010-a3ec-48ba-92f4-5b6c4f6f1148,468,Parada não programada
c9de8790-d487-4253-9103-707579290877,3,2026-05-06T01:55:37.381363700Z,2026-05-07T01:55:37.381363700Z,09dd2b2d-a2a4-427c-86c0-ab52235bf91d,469,Documento fiscal emitido
0010d0ff-9a11-4763-8fd6-6c39ecec2704,4,2026-05-06T01:56:37.381363700Z,2026-05-07T01:56:37.381363700Z,408b677f-98f1-45db-a3e7-eb4fc89caf7b,470,Carga danificada
48a79235-6ef9-4597-a210-8a209665c2c4,0,2026-05-06T01:57:37.381363700Z,2026-05-07T01:57:37.381363700Z,00167ba0-a0c0-4beb-ba88-0d12caa566d6,471,Início de viagem
66a3b9f4-786a-47c4-bd2e-4f4068b8ead7,1,2026-05-06T01:58:37.381363700Z,2026-05-07T01:58:37.381363700Z,c67716d0-b5b7-441f-98e3-841ad13f0545,472,Fim de viagem
aec497b4-8041-4e75-8cc9-446cf136b7f4,2,2026-05-06T01:59:37.381363700Z,2026-05-07T01:59:37.381363700Z,e76448aa-ee46-4f56-bacc-6f51051b80f1,473,Cliente recusou produto
5d83a8ee-dbc5-4423-924f-75b8963ff512,3,2026-05-06T02:00:37.381363700Z,2026-05-07T02:00:37.381363700Z,020b887a-ba5b-4f42-81f1-f843e4648220,474,Veículo apresentou falha mecânica
f5b6e0a7-0966-4326-90c0-d7cffa466c13,4,2026-05-06T02:01:37.381363700Z,2026-05-07T02:01:37.381363700Z,4fcd216b-eed3-4597-bb8d-29c5d0687dc3,475,Entrega realizada com sucesso
b4f636db-4140-4bd4-bd88-d8a1ab17c08b,0,2026-05-06T02:02:37.381363700Z,2026-05-07T02:02:37.381363700Z,c175385a-4b68-423b-bd8f-7f1857eaa075,476,Atraso na entrega
ca4ea991-49c4-4104-a626-5bc81ba3b8cf,1,2026-05-06T02:03:37.381363700Z,2026-05-07T02:03:37.381363700Z,dc81e90e-f364-47b3-bbb3-eb7549dbe0e5,477,Rota alterada
a97da4cb-c7f5-4eae-bf4b-8118815f22b7,2,2026-05-06T02:04:37.381363700Z,2026-05-07T02:04:37.381363700Z,466f4525-2104-48c7-8c77-91b2ed07fd15,478,Parada não programada
58482544-63d2-48e3-a94c-9790e4bfba94,3,2026-05-06T02:05:37.381363700Z,2026-05-07T02:05:37.381363700Z,0cfa74eb-946f-42de-957c-1b91db447b01,479,Documento fiscal emitido
3d134165-4d83-4180-bb72-cf7774cff754,4,2026-05-06T02:06:37.381363700Z,2026-05-07T02:06:37.381363700Z,6c1392d4-9f1f-46d9-a463-b4e77587d9a6,480,Carga danificada
ba9c8ca6-709a-4bef-b5e5-0cf2adc5880f,0,2026-05-06T02:07:37.381363700Z,2026-05-07T02:07:37.381363700Z,7c1e6070-ebeb-42ad-a797-acbbbfd3d90f,481,Início de viagem
af7ec96b-3784-4be8-bddc-d11aa71371fb,1,2026-05-06T02:08:37.381363700Z,2026-05-07T02:08:37.381363700Z,b3bd7daa-276d-4386-befd-7c466ef5794b,482,Fim de viagem
82ec664c-f50f-4d84-8d0d-4564c773c92a,2,2026-05-06T02:09:37.381363700Z,2026-05-07T02:09:37.381363700Z,9631483a-4726-4492-88b3-3e86ef14e1d4,483,Cliente recusou produto
1e3888f0-cd34-4497-8ccd-e5470b937d47,3,2026-05-06T02:10:37.381363700Z,2026-05-07T02:10:37.381363700Z,5abbd5d3-d980-4e0b-b186-e7919d49d8e5,484,Veículo apresentou falha mecânica
c2c03184-84a6-4b73-85ee-9a83df54ea59,4,2026-05-06T02:11:37.381363700Z,2026-05-07T02:11:37.381363700Z,0eb0b226-6869-40e8-aecd-530351dfef3c,485,Entrega realizada com sucesso
fd61b45f-f897-412f-a309-865bd3472b00,0,2026-05-06T02:12:37.381363700Z,2026-05-07T02:12:37.381363700Z,0418416a-5035-4475-a5f8-8977aeee101b,486,Atraso na entrega
35f79401-97f8-418a-8b1a-954d2e64d8de,1,2026-05-06T02:13:37.381363700Z,2026-05-07T02:13:37.381363700Z,b44fd99a-f0f2-445e-8860-5fc3edb8e622,487,Rota alterada
2b778861-6bc0-45e1-a63d-483ac683b2b2,2,2026-05-06T02:14:37.381363700Z,2026-05-07T02:14:37.381363700Z,eeba6b1a-0d1f-4b41-a6a2-ebea7977824c,488,Parada não programada
aed298c7-f7f8-42a8-9460-54595b3fd162,3,2026-05-06T02:15:37.381363700Z,2026-05-07T02:15:37.381363700Z,15a53c57-6cc4-4c59-8bef-94bbe3cb68d1,489,Documento fiscal emitido
abb17656-5a6e-45e9-870e-5b7b190728cf,4,2026-05-06T02:16:37.381363700Z,2026-05-07T02:16:37.381363700Z,b10cbd09-ce4d-4b41-9c37-0f5fa91b1835,490,Carga danificada
0c71e52d-8a16-44c8-8f97-29256807db7c,0,2026-05-06T02:17:37.381363700Z,2026-05-07T02:17:37.381363700Z,d1b95d78-273c-40f5-a37d-25ccd21c3d7c,491,Início de viagem
799a995d-3105-4119-bf98-2ad88d85bfc8,1,2026-05-06T02:18:37.381363700Z,2026-05-07T02:18:37.381363700Z,0d72702c-3fe4-42d4-82ab-25bd9d7067b5,492,Fim de viagem
85a296f4-2cec-489c-8e09-cbdcf92afdb3,2,2026-05-06T02:19:37.381363700Z,2026-05-07T02:19:37.381363700Z,01a0c76e-8016-4ad5-994f-cab679b30d84,493,Cliente recusou produto
d75b572f-3cfd-4165-8c7f-ce0313283891,3,2026-05-06T02:20:37.381363700Z,2026-05-07T02:20:37.381363700Z,d70ceac3-2ad6-4555-a84e-232a08c8db76,494,Veículo apresentou falha mecânica
7382e8c1-466e-4113-bd65-a90e3eda133d,4,2026-05-06T02:21:37.381363700Z,2026-05-07T02:21:37.381363700Z,d4ea34e2-6a43-42f7-803f-07f7d9ab0929,495,Entrega realizada com sucesso
4360bd14-1f46-413a-8fe8-a3b7e91ba34f,0,2026-05-06T02:22:37.381363700Z,2026-05-07T02:22:37.381363700Z,b23aac19-c6ca-4905-8083-d3b3532276c8,496,Atraso na entrega
7e2818d9-19ef-41a0-a454-01ae4422006f,1,2026-05-06T02:23:37.381363700Z,2026-05-07T02:23:37.381363700Z,feb39a84-cbf4-4b74-92f2-aeb513a62ccb,497,Rota alterada
cf4ad9ad-5b81-4b9c-8081-6d563bd8654a,2,2026-05-06T02:24:37.381363700Z,2026-05-07T02:24:37.381363700Z,1fa499c7-aeeb-451d-8c84-8957b97cfb1b,498,Parada não programada
edef00bf-c458-4eea-aea3-d9f318a048bd,3,2026-05-06T02:25:37.381363700Z,2026-05-07T02:25:37.381363700Z,1f03ac95-e483-489c-a2dd-e1c5a6a0ed37,499,Documento fiscal emitido
bf74738e-215f-40c4-a52a-37a498c9d2e1,4,2026-05-06T02:26:37.381363700Z,2026-05-07T02:26:37.381363700Z,c543a42c-fac4-4758-b8aa-eebc2bfd8d50,500,Carga danificada
f5d207b2-c877-4fa0-9bfc-6a753d3fb31e,0,2026-05-06T02:27:37.381363700Z,2026-05-07T02:27:37.381363700Z,1137681f-20fb-41d7-9849-84e92f34d5f4,501,Início de viagem
25f1ca19-2c46-4ea9-913c-86f1a5c64eed,1,2026-05-06T02:28:37.381363700Z,2026-05-07T02:28:37.381363700Z,4375d439-e8f0-4832-a064-bf540f9add91,502,Fim de viagem
094d5f74-c798-48c3-b71e-fd9c709e1514,2,2026-05-06T02:29:37.381363700Z,2026-05-07T02:29:37.381363700Z,b27e63d0-2eb6-4c9c-bda8-f7c15328164a,503,Cliente recusou produto
e5cd6afa-3fa9-4fa0-85fa-72146dbcb788,3,2026-05-06T02:30:37.381363700Z,2026-05-07T02:30:37.381363700Z,cbf3ec31-67c1-4592-8400-b5b139cb1d1b,504,Veículo apresentou falha mecânica
22e14dea-8c4e-46ab-8410-650d2123402a,4,2026-05-06T02:31:37.381363700Z,2026-05-07T02:31:37.381363700Z,ba0664c4-a406-4cbd-a42e-d357268350b0,505,Entrega realizada com sucesso
b5da828d-2e14-4905-b867-b107305120dc,0,2026-05-06T02:32:37.381363700Z,2026-05-07T02:32:37.381363700Z,fdc9ad4a-fc47-4b46-b985-054e87c837cd,506,Atraso na entrega
dd856f3a-5a65-4f5a-bbed-d3c29c098f04,1,2026-05-06T02:33:37.381363700Z,2026-05-07T02:33:37.381363700Z,5e1bdfd9-6248-4dd4-a2b6-1203cb8640b4,507,Rota alterada
2b69577c-cdf1-4eea-8780-5ad543c183d6,2,2026-05-06T02:34:37.381363700Z,2026-05-07T02:34:37.381363700Z,815ce990-b400-4472-97b4-0a310f226b97,508,Parada não programada
b403c5c5-fd20-4c1c-9d49-401e397ef8cc,3,2026-05-06T02:35:37.381363700Z,2026-05-07T02:35:37.381363700Z,09ee6747-b210-4c55-8073-df25607c8355,509,Documento fiscal emitido
c75baac5-1b1c-4d2c-bae7-3edec4d38c73,4,2026-05-06T02:36:37.381363700Z,2026-05-07T02:36:37.381363700Z,82efffc2-21db-4e0f-b56d-749151bec0c8,510,Carga danificada
a646aeed-f727-42fd-a50f-8d5e918f58b7,0,2026-05-06T02:37:37.381363700Z,2026-05-07T02:37:37.381363700Z,76785120-eae6-4a7c-ba4f-e7d84d0508b8,511,Início de viagem
ac40dbd0-cf44-4fdf-859c-2670b1a8348d,1,2026-05-06T02:38:37.381363700Z,2026-05-07T02:38:37.381363700Z,82b368fa-05e2-4d1c-8332-fd53f2a60ab6,512,Fim de viagem
2da8fa31-18da-40f0-9878-3f5e7fb62aac,2,2026-05-06T02:39:37.381363700Z,2026-05-07T02:39:37.381363700Z,59623f0b-d803-4626-bde9-98123a8a5a3c,513,Cliente recusou produto
99796375-2da2-43b1-bb2e-79c92cace327,3,2026-05-06T02:40:37.381363700Z,2026-05-07T02:40:37.381363700Z,8e1a368a-891c-4287-b536-d7527e8bf291,514,Veículo apresentou falha mecânica
12e6c329-688e-42c1-8399-220d9f665547,4,2026-05-06T02:41:37.381363700Z,2026-05-07T02:41:37.381363700Z,eaae4e9b-b4e1-4ce5-9e1b-d0734596c019,515,Entrega realizada com sucesso
91163ef2-0fd6-47cb-aceb-07681c8d3710,0,2026-05-06T02:42:37.381363700Z,2026-05-07T02:42:37.381363700Z,71a825e9-2435-4aef-bc9e-20b0a7d3d714,516,Atraso na entrega
56cb84e1-73b9-4772-82ed-9a22b836eafc,1,2026-05-06T02:43:37.381363700Z,2026-05-07T02:43:37.381363700Z,ec5c8e40-d2a8-4298-a2d4-ee121bad058b,517,Rota alterada
f80fa54d-d9f6-4c66-a86b-db717a2671af,2,2026-05-06T02:44:37.381363700Z,2026-05-07T02:44:37.381363700Z,ae24da22-aa8e-4c84-9a2b-38100a2fed86,518,Parada não programada
c27afee6-3119-4102-a3d5-f4fbe30107dd,3,2026-05-06T02:45:37.381363700Z,2026-05-07T02:45:37.381363700Z,e703b0b4-e4e8-4a94-9ee2-5313d321d815,519,Documento fiscal emitido
c6fdad09-55e5-492c-8da3-58e2dbfc9f49,4,2026-05-06T02:46:37.381363700Z,2026-05-07T02:46:37.381363700Z,d1ea3426-ef74-4a18-9924-2fe129c11a26,520,Carga danificada
4fcf060a-fb28-485c-8ef9-3d7260de314d,0,2026-05-06T02:47:37.381363700Z,2026-05-07T02:47:37.381363700Z,c97ff607-b9a4-4f53-8e87-927d32116568,521,Início de viagem
ab2960e6-1f62-4ca3-91b8-72a8ef9649f5,1,2026-05-06T02:48:37.381363700Z,2026-05-07T02:48:37.381363700Z,afc3ab47-fd1f-42e9-a6d9-fe9458369d2f,522,Fim de viagem
60c668f9-9a8d-442b-8121-9e019b62804e,2,2026-05-06T02:49:37.381363700Z,2026-05-07T02:49:37.381363700Z,077542e2-ae73-402c-b7f2-4c8c881a3de9,523,Cliente recusou produto
38f2ffed-256d-4c56-ab8d-38f3f097d59d,3,2026-05-06T02:50:37.381363700Z,2026-05-07T02:50:37.381363700Z,ce497416-640d-4dc7-910a-aa167956ec91,524,Veículo apresentou falha mecânica
57d7cbdf-b029-4e40-b76a-52f88951e945,4,2026-05-06T02:51:37.381363700Z,2026-05-07T02:51:37.381363700Z,c8c61a52-24d1-49c1-8132-ea51c4998dd9,525,Entrega realizada com sucesso
7768ad42-f2c8-4b2f-9acf-66fd9f69c3e1,0,2026-05-06T02:52:37.381363700Z,2026-05-07T02:52:37.381363700Z,f218c1d6-ab65-49db-92b4-ce8582eb946d,526,Atraso na entrega
d8d7718c-f92c-44a1-b54e-237f5ebe20f4,1,2026-05-06T02:53:37.381363700Z,2026-05-07T02:53:37.381363700Z,66abbf04-da2b-4ec1-b0bf-fefe21369e64,527,Rota alterada
